"Point 8: Location X",142.9663
"Point 8: Location Y",233.9892
"Point 8: Location Z",37.7155
"Point 8: 3D MCS Points",142.9663,233.9892,37.7155
"Point 9: Location X",143.0290
"Point 9: Location Y",232.3502
"Point 9: Location Z",37.4685
"Point 9: 3D MCS Points",143.0290,232.3502,37.4685
"Line 10: 3D MCS Points"
142.9663,233.9892,37.7155
143.0290,232.3502,37.4685
"Circle OD: Center X",143.1233
"Circle OD: Center Y",233.0849
"Circle OD: Center Z",40.1423
"Circle OD: 3D MCS Points"
115.3715,283.3725,39.7045
115.3749,283.3744,39.7045
115.3783,283.3762,39.7045
115.3808,283.3776,39.7045
115.3841,283.3795,39.7045
115.3873,283.3813,39.7045
115.3900,283.3828,39.7045
115.3933,283.3847,39.7045
115.3962,283.3864,39.7045
115.3993,283.3880,39.7045
115.4026,283.3899,39.7045
115.4054,283.3914,39.7045
115.4086,283.3931,39.7045
115.4120,283.3949,39.7045
115.4146,283.3963,39.7045
115.4179,283.3982,39.7045
115.4213,283.4000,39.7045
115.4237,283.4013,39.7045
115.4270,283.4032,39.7045
115.4304,283.4051,39.7045
115.4329,283.4065,39.7045
115.4363,283.4083,39.7045
115.4395,283.4101,39.7045
115.4422,283.4116,39.7045
115.4408,283.4177,39.7045
115.4432,283.4190,39.7045
115.4466,283.4209,39.7045
115.4500,283.4227,39.7045
115.4525,283.4241,39.7045
115.4558,283.4260,39.7045
115.4591,283.4277,39.7045
115.4618,283.4292,39.7045
115.4652,283.4310,39.7045
115.4683,283.4327,39.7045
115.4711,283.4342,39.7045
115.4744,283.4361,39.7045
115.4773,283.4377,39.7045
115.4804,283.4394,39.7045
115.4837,283.4413,39.7045
115.4864,283.4427,39.7045
115.4897,283.4445,39.7045
115.4930,283.4463,39.7045
115.4955,283.4477,39.7045
115.4989,283.4496,39.7045
115.5022,283.4514,39.7045
115.5047,283.4528,39.7045
115.5081,283.4547,39.7045
115.5114,283.4564,39.7045
115.5140,283.4579,39.7045
115.5174,283.4597,39.7045
115.5205,283.4614,39.7045
115.5233,283.4630,39.7045
115.5266,283.4648,39.7045
115.5295,283.4665,39.7045
115.5326,283.4682,39.7045
115.5358,283.4701,39.7045
115.5384,283.4715,39.7045
115.5418,283.4734,39.7045
115.5451,283.4752,39.7045
115.5476,283.4765,39.7045
115.5510,283.4784,39.7045
115.5545,283.4801,39.7045
115.5569,283.4814,39.7045
115.5603,283.4833,39.7045
115.5636,283.4851,39.7045
115.5662,283.4866,39.7045
115.5695,283.4885,39.7045
115.5726,283.4902,39.7045
115.5755,283.4918,39.7045
115.5788,283.4936,39.7045
115.5817,283.4952,39.7045
115.5848,283.4969,39.7045
115.5881,283.4987,39.7045
115.5908,283.5002,39.7045
115.5941,283.5019,39.7045
115.5975,283.5037,39.7045
115.6001,283.5051,39.7045
115.6034,283.5069,39.7045
115.6069,283.5087,39.7045
115.6093,283.5100,39.7045
115.6127,283.5119,39.7045
115.6162,283.5137,39.7045
115.6186,283.5150,39.7045
115.6220,283.5168,39.7045
115.6254,283.5186,39.7045
115.6280,283.5200,39.7045
115.6313,283.5219,39.7045
115.6344,283.5236,39.7045
115.6372,283.5252,39.7045
115.6405,283.5271,39.7045
115.6434,283.5287,39.7045
115.6465,283.5304,39.7045
115.6499,283.5322,39.7045
115.6526,283.5336,39.7045
115.6558,283.5354,39.7045
115.6592,283.5372,39.7045
115.6618,283.5386,39.7045
115.6651,283.5405,39.7045
115.6684,283.5423,39.7045
115.6708,283.5437,39.7045
115.6742,283.5455,39.7045
115.6776,283.5473,39.7045
115.6802,283.5487,39.7045
115.6836,283.5506,39.7045
115.6868,283.5523,39.7045
115.6895,283.5538,39.7045
115.6929,283.5557,39.7045
115.6958,283.5573,39.7045
115.6988,283.5589,39.7045
115.7022,283.5607,39.7045
115.7050,283.5623,39.7045
115.7081,283.5639,39.7045
115.7115,283.5658,39.7045
115.7142,283.5672,39.7045
115.7175,283.5690,39.7045
115.7209,283.5708,39.7045
115.7234,283.5722,39.7045
115.7268,283.5740,39.7045
115.7301,283.5759,39.7045
115.7325,283.5772,39.7045
115.7359,283.5791,39.7045
115.7392,283.5809,39.7045
115.7418,283.5823,39.7045
115.7453,283.5841,39.7045
115.7485,283.5858,39.7045
115.7512,283.5872,39.7045
115.7546,283.5891,39.7045
115.7577,283.5907,39.7045
115.7606,283.5923,39.7045
115.7639,283.5942,39.7045
115.7668,283.5957,39.7045
115.7699,283.5974,39.7045
115.7733,283.5992,39.7045
115.7761,283.6007,39.7045
115.7792,283.6024,39.7045
115.7826,283.6042,39.7045
115.7852,283.6056,39.7045
115.7886,283.6075,39.7045
115.7919,283.6093,39.7045
115.7943,283.6106,39.7045
115.7977,283.6125,39.7045
115.8011,283.6143,39.7045
115.8036,283.6157,39.7045
115.8071,283.6175,39.7045
115.8104,283.6192,39.7045
115.8130,283.6206,39.7045
115.8164,283.6225,39.7045
115.8196,283.6242,39.7045
115.8224,283.6256,39.7045
115.8258,283.6274,39.7045
115.8288,283.6291,39.7045
115.8317,283.6307,39.7045
115.8351,283.6325,39.7045
115.8380,283.6340,39.7045
115.8411,283.6357,39.7045
115.8445,283.6375,39.7045
115.8472,283.6390,39.7045
115.8504,283.6407,39.7045
115.8538,283.6426,39.7045
115.8564,283.6439,39.7045
115.8597,283.6458,39.7045
115.8631,283.6476,39.7045
115.8656,283.6489,39.7045
115.8689,283.6508,39.7045
115.8723,283.6526,39.7045
115.8748,283.6540,39.7045
115.8782,283.6558,39.7045
115.8815,283.6576,39.7045
115.8842,283.6590,39.7045
115.8875,283.6609,39.7045
115.8906,283.6626,39.7045
115.8935,283.6641,39.7045
115.8969,283.6659,39.7045
115.8998,283.6675,39.7045
115.9028,283.6691,39.7045
115.9062,283.6710,39.7045
115.9090,283.6725,39.7045
115.9121,283.6741,39.7045
115.9156,283.6759,39.7045
115.9182,283.6774,39.7045
115.9215,283.6792,39.7045
115.9249,283.6810,39.7045
115.9274,283.6824,39.7045
115.9308,283.6842,39.7045
115.9343,283.6860,39.7045
115.9367,283.6873,39.7045
115.9401,283.6891,39.7045
115.9436,283.6909,39.7045
115.9460,283.6922,39.7045
115.9494,283.6941,39.7045
115.9527,283.6959,39.7045
115.9553,283.6973,39.7045
115.9588,283.6992,39.7045
115.9619,283.7008,39.7045
115.9647,283.7023,39.7045
115.9681,283.7042,39.7045
115.9711,283.7058,39.7045
115.9740,283.7074,39.7045
115.9775,283.7092,39.7045
115.9803,283.7107,39.7045
115.9834,283.7124,39.7045
115.9868,283.7142,39.7045
115.9895,283.7157,39.7045
115.9927,283.7174,39.7045
115.9961,283.7192,39.7045
115.9987,283.7206,39.7045
116.0021,283.7224,39.7045
116.0055,283.7243,39.7045
116.0079,283.7256,39.7045
116.0113,283.7274,39.7045
116.0148,283.7292,39.7045
116.0172,283.7305,39.7045
116.0207,283.7323,39.7045
116.0241,283.7341,39.7045
116.0266,283.7355,39.7045
116.0300,283.7373,39.7045
116.0332,283.7391,39.7045
116.0359,283.7406,39.7045
116.0393,283.7424,39.7045
116.0424,283.7440,39.7045
116.0453,283.7455,39.7045
116.0487,283.7473,39.7045
116.0518,283.7489,39.7045
116.0547,283.7504,39.7045
116.0581,283.7523,39.7045
116.0610,283.7538,39.7045
116.0641,283.7555,39.7045
116.0674,283.7573,39.7045
116.0702,283.7588,39.7045
116.0734,283.7606,39.7045
116.0768,283.7624,39.7045
116.0793,283.7637,39.7045
116.0827,283.7655,39.7045
116.0862,283.7673,39.7045
116.0886,283.7686,39.7045
116.0920,283.7705,39.7045
116.0955,283.7723,39.7045
116.0979,283.7736,39.7045
116.1013,283.7755,39.7045
116.1046,283.7773,39.7045
116.1072,283.7787,39.7045
116.1106,283.7805,39.7045
116.1139,283.7822,39.7045
116.1166,283.7836,39.7045
116.1200,283.7855,39.7045
116.1232,283.7871,39.7045
116.1260,283.7886,39.7045
116.1294,283.7904,39.7045
116.1324,283.7920,39.7045
116.1353,283.7936,39.7045
116.1388,283.7954,39.7045
116.1417,283.7969,39.7045
116.1447,283.7985,39.7045
116.1482,283.8003,39.7045
116.1510,283.8018,39.7045
116.1541,283.8035,39.7045
116.1576,283.8053,39.7045
116.1603,283.8067,39.7045
116.1635,283.8085,39.7045
116.1669,283.8103,39.7045
116.1694,283.8117,39.7045
116.1728,283.8135,39.7045
116.1763,283.8153,39.7045
116.1787,283.8166,39.7045
116.1822,283.8184,39.7045
116.1857,283.8202,39.7045
116.1881,283.8214,39.7045
116.1915,283.8233,39.7045
116.1949,283.8251,39.7045
116.1974,283.8265,39.7045
116.2009,283.8283,39.7045
116.2042,283.8300,39.7045
116.2068,283.8314,39.7045
116.2102,283.8333,39.7045
116.2134,283.8350,39.7045
116.2161,283.8365,39.7045
116.2196,283.8383,39.7045
116.2226,283.8399,39.7045
116.2255,283.8415,39.7045
116.2289,283.8433,39.7045
116.2319,283.8448,39.7045
116.2349,283.8464,39.7045
116.2383,283.8483,39.7045
116.2411,283.8498,39.7045
116.2442,283.8515,39.7045
116.2476,283.8533,39.7045
116.2503,283.8547,39.7045
116.2536,283.8564,39.7045
116.2570,283.8582,39.7045
116.2596,283.8596,39.7045
116.2630,283.8613,39.7045
116.2665,283.8631,39.7045
116.2689,283.8644,39.7045
116.2724,283.8663,39.7045
116.2758,283.8681,39.7045
116.2782,283.8694,39.7045
116.2816,283.8712,39.7045
116.2850,283.8730,39.7045
116.2875,283.8743,39.7045
116.2911,283.8762,39.7045
116.2944,283.8779,39.7045
116.2970,283.8792,39.7045
116.3004,283.8811,39.7045
116.3036,283.8828,39.7045
116.3063,283.8843,39.7045
116.3097,283.8861,39.7045
116.3128,283.8878,39.7045
116.3157,283.8893,39.7045
116.3191,283.8911,39.7045
116.3221,283.8927,39.7045
116.3250,283.8942,39.7045
116.3285,283.8960,39.7045
116.3315,283.8975,39.7045
116.3345,283.8991,39.7045
116.3379,283.9009,39.7045
116.3407,283.9024,39.7045
116.3439,283.9041,39.7045
116.3473,283.9059,39.7045
116.3501,283.9073,39.7045
116.3533,283.9090,39.7045
116.3567,283.9108,39.7045
116.3594,283.9122,39.7045
116.3627,283.9140,39.7045
116.3661,283.9158,39.7045
116.3686,283.9172,39.7045
116.3720,283.9190,39.7045
116.3754,283.9208,39.7045
116.3778,283.9221,39.7045
116.3813,283.9239,39.7045
116.3848,283.9257,39.7045
116.3872,283.9269,39.7045
116.3907,283.9288,39.7045
116.3942,283.9305,39.7045
116.3966,283.9318,39.7045
116.4001,283.9337,39.7045
116.4035,283.9354,39.7045
116.4061,283.9367,39.7045
116.4095,283.9386,39.7045
116.4128,283.9403,39.7045
116.4155,283.9417,39.7045
116.4189,283.9435,39.7045
116.4221,283.9452,39.7045
116.4248,283.9467,39.7045
116.4283,283.9485,39.7045
116.4314,283.9501,39.7045
116.4342,283.9516,39.7045
116.4377,283.9534,39.7045
116.4408,283.9549,39.7045
116.4437,283.9565,39.7045
116.4471,283.9583,39.7045
116.4501,283.9598,39.7045
116.4531,283.9614,39.7045
116.4566,283.9632,39.7045
116.4594,283.9647,39.7045
116.4625,283.9663,39.7045
116.4660,283.9681,39.7045
116.4688,283.9695,39.7045
116.4719,283.9712,39.7045
116.4754,283.9730,39.7045
116.4782,283.9744,39.7045
116.4813,283.9761,39.7045
116.4848,283.9779,39.7045
116.4874,283.9793,39.7045
116.4907,283.9811,39.7045
116.4941,283.9829,39.7045
116.4966,283.9843,39.7045
116.5000,283.9861,39.7045
116.5035,283.9879,39.7045
116.5059,283.9892,39.7045
116.5093,283.9910,39.7045
116.5128,283.9928,39.7045
116.5152,283.9941,39.7045
116.5187,283.9959,39.7045
116.5222,283.9977,39.7045
116.5247,283.9990,39.7045
116.5282,284.0008,39.7045
116.5315,284.0025,39.7045
116.5341,284.0039,39.7045
116.5376,284.0057,39.7045
116.5409,284.0074,39.7045
116.5435,284.0088,39.7045
116.5470,284.0106,39.7045
116.5502,284.0123,39.7045
116.5529,284.0137,39.7045
116.5564,284.0156,39.7045
116.5596,284.0172,39.7045
116.5623,284.0186,39.7045
116.5658,284.0204,39.7045
116.5689,284.0220,39.7045
116.5717,284.0236,39.7045
116.5752,284.0254,39.7045
116.5781,284.0269,39.7045
116.5811,284.0285,39.7045
116.5846,284.0303,39.7045
116.5875,284.0318,39.7045
116.5905,284.0334,39.7045
116.5940,284.0352,39.7045
116.5969,284.0366,39.7045
116.6000,284.0382,39.7045
116.6035,284.0400,39.7045
116.6063,284.0415,39.7045
116.6094,284.0432,39.7045
116.6129,284.0450,39.7045
116.6156,284.0464,39.7045
116.6188,284.0481,39.7045
116.6223,284.0499,39.7045
116.6250,284.0512,39.7045
116.6282,284.0530,39.7045
116.6317,284.0548,39.7045
116.6343,284.0561,39.7045
116.6376,284.0578,39.7045
116.6412,284.0596,39.7045
116.6438,284.0609,39.7045
116.6471,284.0627,39.7045
116.6506,284.0645,39.7045
116.6531,284.0658,39.7045
116.6565,284.0676,39.7045
116.6600,284.0695,39.7045
116.6623,284.0707,39.7045
116.6658,284.0726,39.7045
116.6693,284.0744,39.7045
116.6717,284.0756,39.7045
116.6753,284.0774,39.7045
116.6788,284.0792,39.7045
116.6812,284.0804,39.7045
116.6847,284.0822,39.7045
116.6881,284.0840,39.7045
116.6907,284.0853,39.7045
116.6941,284.0872,39.7045
116.6973,284.0889,39.7045
116.7000,284.0904,39.7045
116.7035,284.0922,39.7045
116.7067,284.0938,39.7045
116.7094,284.0952,39.7045
116.7130,284.0970,39.7045
116.7161,284.0986,39.7045
116.7189,284.1000,39.7045
116.7224,284.1019,39.7045
116.7255,284.1035,39.7045
116.7283,284.1049,39.7045
116.7319,284.1067,39.7045
116.7350,284.1083,39.7045
116.7378,284.1097,39.7045
116.7413,284.1115,39.7045
116.7444,284.1131,39.7045
116.7472,284.1146,39.7045
116.7508,284.1164,39.7045
116.7539,284.1179,39.7045
116.7567,284.1194,39.7045
116.7602,284.1212,39.7045
116.7632,284.1228,39.7045
116.7661,284.1244,39.7045
116.7695,284.1263,39.7045
116.7723,284.1278,39.7045
116.7754,284.1297,39.7045
116.7786,284.1316,39.7045
116.7811,284.1331,39.7045
116.7842,284.1350,39.7045
116.7874,284.1369,39.7045
116.7901,284.1383,39.7045
116.7939,284.1400,39.7045
116.7975,284.1415,39.7045
116.7999,284.1425,39.7045
116.8034,284.1441,39.7045
116.8073,284.1458,39.7045
116.8100,284.1471,39.7045
116.8132,284.1488,39.7045
116.8168,284.1505,39.7045
